Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE,All_Flights
Sydney,Bangkok,Thailand,2011,-33.8698439,151.2082848,13.7524938,100.4935089,3912
Sydney,Bangkok,Thailand,2012,-33.8698439,151.2082848,13.7524938,100.4935089,2919
Sydney,Bangkok,Thailand,2013,-33.8698439,151.2082848,13.7524938,100.4935089,2811
Sydney,Bangkok,Thailand,2014,-33.8698439,151.2082848,13.7524938,100.4935089,2525
Sydney,Bangkok,Thailand,2015,-33.8698439,151.2082848,13.7524938,100.4935089,2495
Sydney,Bangkok,Thailand,2016,-33.8698439,151.2082848,13.7524938,100.4935089,2588
Sydney,Bangkok,Thailand,2017,-33.8698439,151.2082848,13.7524938,100.4935089,2603
Sydney,Bangkok,Thailand,2018,-33.8698439,151.2082848,13.7524938,100.4935089,2517
Sydney,Bangkok,Thailand,2019,-33.8698439,151.2082848,13.7524938,100.4935089,1760
Sydney,Bangkok,Thailand,2020,-33.8698439,151.2082848,13.7524938,100.4935089,395
Sydney,Bangkok,Thailand,2021,-33.8698439,151.2082848,13.7524938,100.4935089,203
Sydney,Bangkok,Thailand,2022,-33.8698439,151.2082848,13.7524938,100.4935089,865
Adelaide,Kuala Lumpur,Malaysia,2003,-34.9281805,138.5999312,3.1516964,101.6942371,69
Adelaide,Kuala Lumpur,Malaysia,2004,-34.9281805,138.5999312,3.1516964,101.6942371,138
Adelaide,Kuala Lumpur,Malaysia,2005,-34.9281805,138.5999312,3.1516964,101.6942371,139
Adelaide,Kuala Lumpur,Malaysia,2006,-34.9281805,138.5999312,3.1516964,101.6942371,417
Adelaide,Kuala Lumpur,Malaysia,2007,-34.9281805,138.5999312,3.1516964,101.6942371,425
Adelaide,Kuala Lumpur,Malaysia,2008,-34.9281805,138.5999312,3.1516964,101.6942371,431
Adelaide,Kuala Lumpur,Malaysia,2009,-34.9281805,138.5999312,3.1516964,101.6942371,413
Adelaide,Kuala Lumpur,Malaysia,2010,-34.9281805,138.5999312,3.1516964,101.6942371,417
Adelaide,Kuala Lumpur,Malaysia,2011,-34.9281805,138.5999312,3.1516964,101.6942371,578
Adelaide,Kuala Lumpur,Malaysia,2012,-34.9281805,138.5999312,3.1516964,101.6942371,646
Adelaide,Kuala Lumpur,Malaysia,2013,-34.9281805,138.5999312,3.1516964,101.6942371,818
Adelaide,Kuala Lumpur,Malaysia,2014,-34.9281805,138.5999312,3.1516964,101.6942371,1171
Adelaide,Kuala Lumpur,Malaysia,2015,-34.9281805,138.5999312,3.1516964,101.6942371,634
Adelaide,Kuala Lumpur,Malaysia,2016,-34.9281805,138.5999312,3.1516964,101.6942371,417
Adelaide,Kuala Lumpur,Malaysia,2017,-34.9281805,138.5999312,3.1516964,101.6942371,417
Adelaide,Kuala Lumpur,Malaysia,2018,-34.9281805,138.5999312,3.1516964,101.6942371,468
Adelaide,Kuala Lumpur,Malaysia,2019,-34.9281805,138.5999312,3.1516964,101.6942371,814
Adelaide,Kuala Lumpur,Malaysia,2020,-34.9281805,138.5999312,3.1516964,101.6942371,223
Adelaide,Kuala Lumpur,Malaysia,2021,-34.9281805,138.5999312,3.1516964,101.6942371,26
Adelaide,Kuala Lumpur,Malaysia,2022,-34.9281805,138.5999312,3.1516964,101.6942371,127
Brisbane,Kuala Lumpur,Malaysia,2003,-27.4689682,153.0234991,3.1516964,101.6942371,103
Brisbane,Kuala Lumpur,Malaysia,2004,-27.4689682,153.0234991,3.1516964,101.6942371,193
Brisbane,Kuala Lumpur,Malaysia,2005,-27.4689682,153.0234991,3.1516964,101.6942371,210
Brisbane,Kuala Lumpur,Malaysia,2006,-27.4689682,153.0234991,3.1516964,101.6942371,625
Brisbane,Kuala Lumpur,Malaysia,2007,-27.4689682,153.0234991,3.1516964,101.6942371,720
Brisbane,Kuala Lumpur,Malaysia,2008,-27.4689682,153.0234991,3.1516964,101.6942371,713
Brisbane,Kuala Lumpur,Malaysia,2009,-27.4689682,153.0234991,3.1516964,101.6942371,574
Brisbane,Kuala Lumpur,Malaysia,2010,-27.4689682,153.0234991,3.1516964,101.6942371,646
Brisbane,Kuala Lumpur,Malaysia,2011,-27.4689682,153.0234991,3.1516964,101.6942371,522
Brisbane,Kuala Lumpur,Malaysia,2012,-27.4689682,153.0234991,3.1516964,101.6942371,524
Brisbane,Kuala Lumpur,Malaysia,2013,-27.4689682,153.0234991,3.1516964,101.6942371,632
Brisbane,Kuala Lumpur,Malaysia,2014,-27.4689682,153.0234991,3.1516964,101.6942371,720
Brisbane,Kuala Lumpur,Malaysia,2015,-27.4689682,153.0234991,3.1516964,101.6942371,439
Brisbane,Kuala Lumpur,Malaysia,2017,-27.4689682,153.0234991,3.1516964,101.6942371,551
Brisbane,Kuala Lumpur,Malaysia,2018,-27.4689682,153.0234991,3.1516964,101.6942371,963
Brisbane,Kuala Lumpur,Malaysia,2019,-27.4689682,153.0234991,3.1516964,101.6942371,859
Brisbane,Kuala Lumpur,Malaysia,2020,-27.4689682,153.0234991,3.1516964,101.6942371,189
Brisbane,Kuala Lumpur,Malaysia,2021,-27.4689682,153.0234991,3.1516964,101.6942371,2
Brisbane,Kuala Lumpur,Malaysia,2022,-27.4689682,153.0234991,3.1516964,101.6942371,227
Darwin,Kuala Lumpur,Malaysia,2013,-12.46044,130.8410469,3.1516964,101.6942371,67
Darwin,Kuala Lumpur,Malaysia,2014,-12.46044,130.8410469,3.1516964,101.6942371,405
Darwin,Kuala Lumpur,Malaysia,2015,-12.46044,130.8410469,3.1516964,101.6942371,342
Darwin,Kuala Lumpur,Malaysia,2016,-12.46044,130.8410469,3.1516964,101.6942371,314
Darwin,Kuala Lumpur,Malaysia,2017,-12.46044,130.8410469,3.1516964,101.6942371,167
Gold Coast,Kuala Lumpur,Malaysia,2007,-28.0023731,153.4145987,3.1516964,101.6942371,69
Gold Coast,Kuala Lumpur,Malaysia,2008,-28.0023731,153.4145987,3.1516964,101.6942371,424
Gold Coast,Kuala Lumpur,Malaysia,2009,-28.0023731,153.4145987,3.1516964,101.6942371,472
Gold Coast,Kuala Lumpur,Malaysia,2010,-28.0023731,153.4145987,3.1516964,101.6942371,718
Gold Coast,Kuala Lumpur,Malaysia,2011,-28.0023731,153.4145987,3.1516964,101.6942371,658
Gold Coast,Kuala Lumpur,Malaysia,2012,-28.0023731,153.4145987,3.1516964,101.6942371,535
Gold Coast,Kuala Lumpur,Malaysia,2013,-28.0023731,153.4145987,3.1516964,101.6942371,548
Gold Coast,Kuala Lumpur,Malaysia,2014,-28.0023731,153.4145987,3.1516964,101.6942371,731
Gold Coast,Kuala Lumpur,Malaysia,2015,-28.0023731,153.4145987,3.1516964,101.6942371,573
Gold Coast,Kuala Lumpur,Malaysia,2016,-28.0023731,153.4145987,3.1516964,101.6942371,943
Gold Coast,Kuala Lumpur,Malaysia,2017,-28.0023731,153.4145987,3.1516964,101.6942371,1148
Gold Coast,Kuala Lumpur,Malaysia,2018,-28.0023731,153.4145987,3.1516964,101.6942371,810
Gold Coast,Kuala Lumpur,Malaysia,2019,-28.0023731,153.4145987,3.1516964,101.6942371,555
Gold Coast,Kuala Lumpur,Malaysia,2020,-28.0023731,153.4145987,3.1516964,101.6942371,115
Melbourne,Kuala Lumpur,Malaysia,2003,-37.8142176,144.9631608,3.1516964,101.6942371,276
Melbourne,Kuala Lumpur,Malaysia,2004,-37.8142176,144.9631608,3.1516964,101.6942371,504
Melbourne,Kuala Lumpur,Malaysia,2005,-37.8142176,144.9631608,3.1516964,101.6942371,488
Melbourne,Kuala Lumpur,Malaysia,2006,-37.8142176,144.9631608,3.1516964,101.6942371,1457
Melbourne,Kuala Lumpur,Malaysia,2007,-37.8142176,144.9631608,3.1516964,101.6942371,1461
Melbourne,Kuala Lumpur,Malaysia,2008,-37.8142176,144.9631608,3.1516964,101.6942371,1556
Melbourne,Kuala Lumpur,Malaysia,2009,-37.8142176,144.9631608,3.1516964,101.6942371,2172
Melbourne,Kuala Lumpur,Malaysia,2010,-37.8142176,144.9631608,3.1516964,101.6942371,3264
Melbourne,Kuala Lumpur,Malaysia,2011,-37.8142176,144.9631608,3.1516964,101.6942371,3066
Melbourne,Kuala Lumpur,Malaysia,2012,-37.8142176,144.9631608,3.1516964,101.6942371,3044
Melbourne,Kuala Lumpur,Malaysia,2013,-37.8142176,144.9631608,3.1516964,101.6942371,3373
Melbourne,Kuala Lumpur,Malaysia,2014,-37.8142176,144.9631608,3.1516964,101.6942371,4263
Melbourne,Kuala Lumpur,Malaysia,2015,-37.8142176,144.9631608,3.1516964,101.6942371,3827
Melbourne,Kuala Lumpur,Malaysia,2016,-37.8142176,144.9631608,3.1516964,101.6942371,3520
Melbourne,Kuala Lumpur,Malaysia,2017,-37.8142176,144.9631608,3.1516964,101.6942371,2945
Melbourne,Kuala Lumpur,Malaysia,2018,-37.8142176,144.9631608,3.1516964,101.6942371,3340
Melbourne,Kuala Lumpur,Malaysia,2019,-37.8142176,144.9631608,3.1516964,101.6942371,3766
Melbourne,Kuala Lumpur,Malaysia,2020,-37.8142176,144.9631608,3.1516964,101.6942371,886
Melbourne,Kuala Lumpur,Malaysia,2021,-37.8142176,144.9631608,3.1516964,101.6942371,81
Melbourne,Kuala Lumpur,Malaysia,2022,-37.8142176,144.9631608,3.1516964,101.6942371,766
Perth,Kuala Lumpur,Malaysia,2003,-31.9558964,115.8605801,3.1516964,101.6942371,191
Perth,Kuala Lumpur,Malaysia,2004,-31.9558964,115.8605801,3.1516964,101.6942371,328
Perth,Kuala Lumpur,Malaysia,2005,-31.9558964,115.8605801,3.1516964,101.6942371,306
Perth,Kuala Lumpur,Malaysia,2006,-31.9558964,115.8605801,3.1516964,101.6942371,939
Perth,Kuala Lumpur,Malaysia,2007,-31.9558964,115.8605801,3.1516964,101.6942371,947
Perth,Kuala Lumpur,Malaysia,2008,-31.9558964,115.8605801,3.1516964,101.6942371,1046
Perth,Kuala Lumpur,Malaysia,2009,-31.9558964,115.8605801,3.1516964,101.6942371,1639
Perth,Kuala Lumpur,Malaysia,2010,-31.9558964,115.8605801,3.1516964,101.6942371,1767
Perth,Kuala Lumpur,Malaysia,2011,-31.9558964,115.8605801,3.1516964,101.6942371,1778
Perth,Kuala Lumpur,Malaysia,2012,-31.9558964,115.8605801,3.1516964,101.6942371,1918
Perth,Kuala Lumpur,Malaysia,2013,-31.9558964,115.8605801,3.1516964,101.6942371,1981
Perth,Kuala Lumpur,Malaysia,2014,-31.9558964,115.8605801,3.1516964,101.6942371,2392
Perth,Kuala Lumpur,Malaysia,2015,-31.9558964,115.8605801,3.1516964,101.6942371,2259
Perth,Kuala Lumpur,Malaysia,2016,-31.9558964,115.8605801,3.1516964,101.6942371,3286
Perth,Kuala Lumpur,Malaysia,2017,-31.9558964,115.8605801,3.1516964,101.6942371,3314
Perth,Kuala Lumpur,Malaysia,2018,-31.9558964,115.8605801,3.1516964,101.6942371,3156
Perth,Kuala Lumpur,Malaysia,2019,-31.9558964,115.8605801,3.1516964,101.6942371,3490
Perth,Kuala Lumpur,Malaysia,2020,-31.9558964,115.8605801,3.1516964,101.6942371,786
Perth,Kuala Lumpur,Malaysia,2021,-31.9558964,115.8605801,3.1516964,101.6942371,15
Perth,Kuala Lumpur,Malaysia,2022,-31.9558964,115.8605801,3.1516964,101.6942371,510
Sydney,Kuala Lumpur,Malaysia,2003,-33.8698439,151.2082848,3.1516964,101.6942371,280
Sydney,Kuala Lumpur,Malaysia,2004,-33.8698439,151.2082848,3.1516964,101.6942371,628
Sydney,Kuala Lumpur,Malaysia,2005,-33.8698439,151.2082848,3.1516964,101.6942371,690
Sydney,Kuala Lumpur,Malaysia,2006,-33.8698439,151.2082848,3.1516964,101.6942371,2084
Sydney,Kuala Lumpur,Malaysia,2007,-33.8698439,151.2082848,3.1516964,101.6942371,1698
Sydney,Kuala Lumpur,Malaysia,2008,-33.8698439,151.2082848,3.1516964,101.6942371,1624
Sydney,Kuala Lumpur,Malaysia,2009,-33.8698439,151.2082848,3.1516964,101.6942371,1298
Sydney,Kuala Lumpur,Malaysia,2010,-33.8698439,151.2082848,3.1516964,101.6942371,1288
Sydney,Kuala Lumpur,Malaysia,2011,-33.8698439,151.2082848,3.1516964,101.6942371,1454
Sydney,Kuala Lumpur,Malaysia,2012,-33.8698439,151.2082848,3.1516964,101.6942371,2013
Sydney,Kuala Lumpur,Malaysia,2013,-33.8698439,151.2082848,3.1516964,101.6942371,2473
Sydney,Kuala Lumpur,Malaysia,2014,-33.8698439,151.2082848,3.1516964,101.6942371,3368
Sydney,Kuala Lumpur,Malaysia,2015,-33.8698439,151.2082848,3.1516964,101.6942371,2716
Sydney,Kuala Lumpur,Malaysia,2016,-33.8698439,151.2082848,3.1516964,101.6942371,2660
Sydney,Kuala Lumpur,Malaysia,2017,-33.8698439,151.2082848,3.1516964,101.6942371,2866
Sydney,Kuala Lumpur,Malaysia,2018,-33.8698439,151.2082848,3.1516964,101.6942371,2601
Sydney,Kuala Lumpur,Malaysia,2019,-33.8698439,151.2082848,3.1516964,101.6942371,2711
Sydney,Kuala Lumpur,Malaysia,2020,-33.8698439,151.2082848,3.1516964,101.6942371,772
Sydney,Kuala Lumpur,Malaysia,2021,-33.8698439,151.2082848,3.1516964,101.6942371,138
Sydney,Kuala Lumpur,Malaysia,2022,-33.8698439,151.2082848,3.1516964,101.6942371,527
Sydney,Kunming,China,2016,-33.8698439,151.2082848,24.8843019,102.8324209,34
Sydney,Kunming,China,2017,-33.8698439,151.2082848,24.8843019,102.8324209,312
Sydney,Kunming,China,2018,-33.8698439,151.2082848,24.8843019,102.8324209,268
Sydney,Kunming,China,2019,-33.8698439,151.2082848,24.8843019,102.8324209,248
Sydney,Kunming,China,2020,-33.8698439,151.2082848,24.8843019,102.8324209,26
Sydney,Kunming,China,2022,-33.8698439,151.2082848,24.8843019,102.8324209,14
Adelaide,Singapore,Singapore,2003,-34.9281805,138.5999312,1.2899175,103.8519072,112
Adelaide,Singapore,Singapore,2004,-34.9281805,138.5999312,1.2899175,103.8519072,247
Adelaide,Singapore,Singapore,2005,-34.9281805,138.5999312,1.2899175,103.8519072,256
Adelaide,Singapore,Singapore,2006,-34.9281805,138.5999312,1.2899175,103.8519072,993
Adelaide,Singapore,Singapore,2007,-34.9281805,138.5999312,1.2899175,103.8519072,1052
Adelaide,Singapore,Singapore,2008,-34.9281805,138.5999312,1.2899175,103.8519072,1053
Adelaide,Singapore,Singapore,2009,-34.9281805,138.5999312,1.2899175,103.8519072,1043
Adelaide,Singapore,Singapore,2010,-34.9281805,138.5999312,1.2899175,103.8519072,1044
Adelaide,Singapore,Singapore,2011,-34.9281805,138.5999312,1.2899175,103.8519072,1061
Adelaide,Singapore,Singapore,2012,-34.9281805,138.5999312,1.2899175,103.8519072,1234
Adelaide,Singapore,Singapore,2013,-34.9281805,138.5999312,1.2899175,103.8519072,1200
Adelaide,Singapore,Singapore,2014,-34.9281805,138.5999312,1.2899175,103.8519072,1039
Adelaide,Singapore,Singapore,2015,-34.9281805,138.5999312,1.2899175,103.8519072,808
Adelaide,Singapore,Singapore,2016,-34.9281805,138.5999312,1.2899175,103.8519072,810
Adelaide,Singapore,Singapore,2017,-34.9281805,138.5999312,1.2899175,103.8519072,758
Adelaide,Singapore,Singapore,2018,-34.9281805,138.5999312,1.2899175,103.8519072,748
Adelaide,Singapore,Singapore,2019,-34.9281805,138.5999312,1.2899175,103.8519072,773
Adelaide,Singapore,Singapore,2020,-34.9281805,138.5999312,1.2899175,103.8519072,323
Adelaide,Singapore,Singapore,2021,-34.9281805,138.5999312,1.2899175,103.8519072,377
Adelaide,Singapore,Singapore,2022,-34.9281805,138.5999312,1.2899175,103.8519072,398
Brisbane,Singapore,Singapore,2003,-27.4689682,153.0234991,1.2899175,103.8519072,438
Brisbane,Singapore,Singapore,2004,-27.4689682,153.0234991,1.2899175,103.8519072,1022
Brisbane,Singapore,Singapore,2005,-27.4689682,153.0234991,1.2899175,103.8519072,1172
Brisbane,Singapore,Singapore,2006,-27.4689682,153.0234991,1.2899175,103.8519072,3408
Brisbane,Singapore,Singapore,2007,-27.4689682,153.0234991,1.2899175,103.8519072,3127
Brisbane,Singapore,Singapore,2008,-27.4689682,153.0234991,1.2899175,103.8519072,3704
Brisbane,Singapore,Singapore,2009,-27.4689682,153.0234991,1.2899175,103.8519072,3656
Brisbane,Singapore,Singapore,2010,-27.4689682,153.0234991,1.2899175,103.8519072,3818
Brisbane,Singapore,Singapore,2011,-27.4689682,153.0234991,1.2899175,103.8519072,3814
Brisbane,Singapore,Singapore,2012,-27.4689682,153.0234991,1.2899175,103.8519072,3967
Brisbane,Singapore,Singapore,2013,-27.4689682,153.0234991,1.2899175,103.8519072,4323
Brisbane,Singapore,Singapore,2014,-27.4689682,153.0234991,1.2899175,103.8519072,4372
Brisbane,Singapore,Singapore,2015,-27.4689682,153.0234991,1.2899175,103.8519072,4003
Brisbane,Singapore,Singapore,2016,-27.4689682,153.0234991,1.2899175,103.8519072,3596
Brisbane,Singapore,Singapore,2017,-27.4689682,153.0234991,1.2899175,103.8519072,4077
Brisbane,Singapore,Singapore,2018,-27.4689682,153.0234991,1.2899175,103.8519072,4357
Brisbane,Singapore,Singapore,2019,-27.4689682,153.0234991,1.2899175,103.8519072,4370
Brisbane,Singapore,Singapore,2020,-27.4689682,153.0234991,1.2899175,103.8519072,1133
Brisbane,Singapore,Singapore,2021,-27.4689682,153.0234991,1.2899175,103.8519072,1131
Brisbane,Singapore,Singapore,2022,-27.4689682,153.0234991,1.2899175,103.8519072,1672
Cairns,Singapore,Singapore,2003,-16.9206657,145.7721854,1.2899175,103.8519072,52
Cairns,Singapore,Singapore,2004,-16.9206657,145.7721854,1.2899175,103.8519072,149
Cairns,Singapore,Singapore,2005,-16.9206657,145.7721854,1.2899175,103.8519072,156
Cairns,Singapore,Singapore,2006,-16.9206657,145.7721854,1.2899175,103.8519072,538
Cairns,Singapore,Singapore,2007,-16.9206657,145.7721854,1.2899175,103.8519072,737
Cairns,Singapore,Singapore,2008,-16.9206657,145.7721854,1.2899175,103.8519072,729
Cairns,Singapore,Singapore,2009,-16.9206657,145.7721854,1.2899175,103.8519072,729
Cairns,Singapore,Singapore,2010,-16.9206657,145.7721854,1.2899175,103.8519072,661
Cairns,Singapore,Singapore,2011,-16.9206657,145.7721854,1.2899175,103.8519072,716
Cairns,Singapore,Singapore,2012,-16.9206657,145.7721854,1.2899175,103.8519072,164
Cairns,Singapore,Singapore,2014,-16.9206657,145.7721854,1.2899175,103.8519072,1
Cairns,Singapore,Singapore,2015,-16.9206657,145.7721854,1.2899175,103.8519072,184
Cairns,Singapore,Singapore,2016,-16.9206657,145.7721854,1.2899175,103.8519072,326
Cairns,Singapore,Singapore,2017,-16.9206657,145.7721854,1.2899175,103.8519072,410
Cairns,Singapore,Singapore,2018,-16.9206657,145.7721854,1.2899175,103.8519072,525
Cairns,Singapore,Singapore,2019,-16.9206657,145.7721854,1.2899175,103.8519072,643
Cairns,Singapore,Singapore,2020,-16.9206657,145.7721854,1.2899175,103.8519072,154
Cairns,Singapore,Singapore,2022,-16.9206657,145.7721854,1.2899175,103.8519072,222
Canberra,Singapore,Singapore,2016,-35.2975906,149.1012676,1.2899175,103.8519072,117
Canberra,Singapore,Singapore,2017,-35.2975906,149.1012676,1.2899175,103.8519072,412
Canberra,Singapore,Singapore,2018,-35.2975906,149.1012676,1.2899175,103.8519072,619
Canberra,Singapore,Singapore,2019,-35.2975906,149.1012676,1.2899175,103.8519072,730
Canberra,Singapore,Singapore,2020,-35.2975906,149.1012676,1.2899175,103.8519072,159
Canberra,Singapore,Singapore,2021,-35.2975906,149.1012676,1.2899175,103.8519072,1
Christmas Island,Singapore,Singapore,2007,-10.49124145,105.6173515,1.2899175,103.8519072,8
Christmas Island,Singapore,Singapore,2008,-10.49124145,105.6173515,1.2899175,103.8519072,44
Darwin,Singapore,Singapore,2003,-12.46044,130.8410469,1.2899175,103.8519072,53
Darwin,Singapore,Singapore,2004,-12.46044,130.8410469,1.2899175,103.8519072,151
Darwin,Singapore,Singapore,2005,-12.46044,130.8410469,1.2899175,103.8519072,175
Darwin,Singapore,Singapore,2006,-12.46044,130.8410469,1.2899175,103.8519072,976
Darwin,Singapore,Singapore,2007,-12.46044,130.8410469,1.2899175,103.8519072,1261
Darwin,Singapore,Singapore,2008,-12.46044,130.8410469,1.2899175,103.8519072,1781
Darwin,Singapore,Singapore,2009,-12.46044,130.8410469,1.2899175,103.8519072,1454
Darwin,Singapore,Singapore,2010,-12.46044,130.8410469,1.2899175,103.8519072,1362
Darwin,Singapore,Singapore,2011,-12.46044,130.8410469,1.2899175,103.8519072,727
Darwin,Singapore,Singapore,2012,-12.46044,130.8410469,1.2899175,103.8519072,1156
Darwin,Singapore,Singapore,2013,-12.46044,130.8410469,1.2899175,103.8519072,1235
Darwin,Singapore,Singapore,2014,-12.46044,130.8410469,1.2899175,103.8519072,1136
Darwin,Singapore,Singapore,2015,-12.46044,130.8410469,1.2899175,103.8519072,1012
Darwin,Singapore,Singapore,2016,-12.46044,130.8410469,1.2899175,103.8519072,1024
Darwin,Singapore,Singapore,2017,-12.46044,130.8410469,1.2899175,103.8519072,949
Darwin,Singapore,Singapore,2018,-12.46044,130.8410469,1.2899175,103.8519072,1081
Darwin,Singapore,Singapore,2019,-12.46044,130.8410469,1.2899175,103.8519072,1253
Darwin,Singapore,Singapore,2020,-12.46044,130.8410469,1.2899175,103.8519072,286
Darwin,Singapore,Singapore,2021,-12.46044,130.8410469,1.2899175,103.8519072,23
Darwin,Singapore,Singapore,2022,-12.46044,130.8410469,1.2899175,103.8519072,373
Gold Coast,Singapore,Singapore,2009,-28.0023731,153.4145987,1.2899175,103.8519072,1
Gold Coast,Singapore,Singapore,2012,-28.0023731,153.4145987,1.2899175,103.8519072,298
Gold Coast,Singapore,Singapore,2013,-28.0023731,153.4145987,1.2899175,103.8519072,542
Gold Coast,Singapore,Singapore,2014,-28.0023731,153.4145987,1.2899175,103.8519072,506
Gold Coast,Singapore,Singapore,2015,-28.0023731,153.4145987,1.2899175,103.8519072,474
Gold Coast,Singapore,Singapore,2016,-28.0023731,153.4145987,1.2899175,103.8519072,429
Gold Coast,Singapore,Singapore,2017,-28.0023731,153.4145987,1.2899175,103.8519072,401
Gold Coast,Singapore,Singapore,2018,-28.0023731,153.4145987,1.2899175,103.8519072,454
Gold Coast,Singapore,Singapore,2019,-28.0023731,153.4145987,1.2899175,103.8519072,431
Gold Coast,Singapore,Singapore,2020,-28.0023731,153.4145987,1.2899175,103.8519072,72
Gold Coast,Singapore,Singapore,2022,-28.0023731,153.4145987,1.2899175,103.8519072,210
Melbourne,Singapore,Singapore,2003,-37.8142176,144.9631608,1.2899175,103.8519072,632
Melbourne,Singapore,Singapore,2004,-37.8142176,144.9631608,1.2899175,103.8519072,1431
Melbourne,Singapore,Singapore,2005,-37.8142176,144.9631608,1.2899175,103.8519072,1596
Melbourne,Singapore,Singapore,2006,-37.8142176,144.9631608,1.2899175,103.8519072,4346
Melbourne,Singapore,Singapore,2007,-37.8142176,144.9631608,1.2899175,103.8519072,3762
Melbourne,Singapore,Singapore,2008,-37.8142176,144.9631608,1.2899175,103.8519072,4266
Melbourne,Singapore,Singapore,2009,-37.8142176,144.9631608,1.2899175,103.8519072,4429
Melbourne,Singapore,Singapore,2010,-37.8142176,144.9631608,1.2899175,103.8519072,4419
Melbourne,Singapore,Singapore,2011,-37.8142176,144.9631608,1.2899175,103.8519072,4354
Melbourne,Singapore,Singapore,2012,-37.8142176,144.9631608,1.2899175,103.8519072,5002
Melbourne,Singapore,Singapore,2013,-37.8142176,144.9631608,1.2899175,103.8519072,4798
