Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE
Perth,Denpasar,Indonesia,2016,-31.9558964,115.8605801,-8.6524973,115.2191175
Perth,Denpasar,Indonesia,2017,-31.9558964,115.8605801,-8.6524973,115.2191175
Perth,Denpasar,Indonesia,2018,-31.9558964,115.8605801,-8.6524973,115.2191175
Perth,Denpasar,Indonesia,2019,-31.9558964,115.8605801,-8.6524973,115.2191175
Perth,Denpasar,Indonesia,2020,-31.9558964,115.8605801,-8.6524973,115.2191175
Perth,Denpasar,Indonesia,2022,-31.9558964,115.8605801,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2010,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2011,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2015,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2016,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2017,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2018,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2019,-20.3111814,118.5801181,-8.6524973,115.2191175
Port Hedland,Denpasar,Indonesia,2020,-20.3111814,118.5801181,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2003,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2004,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2005,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2006,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2007,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2008,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2009,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2010,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2011,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2012,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2013,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2014,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2015,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2016,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2017,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2018,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2019,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2020,-33.8698439,151.2082848,-8.6524973,115.2191175
Sydney,Denpasar,Indonesia,2022,-33.8698439,151.2082848,-8.6524973,115.2191175
Townsville,Denpasar,Indonesia,2010,-19.2569391,146.8239537,-8.6524973,115.2191175
Townsville,Denpasar,Indonesia,2011,-19.2569391,146.8239537,-8.6524973,115.2191175
Townsville,Denpasar,Indonesia,2015,-19.2569391,146.8239537,-8.6524973,115.2191175
Townsville,Denpasar,Indonesia,2016,-19.2569391,146.8239537,-8.6524973,115.2191175
Townsville,Denpasar,Indonesia,2017,-19.2569391,146.8239537,-8.6524973,115.2191175
Townsville,Denpasar,Indonesia,2018,-19.2569391,146.8239537,-8.6524973,115.2191175
Cairns,Kota Kinabalu,Malaysia,2003,-16.9206657,145.7721854,5.9780066,116.0728988
Cairns,Kota Kinabalu,Malaysia,2004,-16.9206657,145.7721854,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2011,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2012,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2013,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2014,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2015,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2016,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2017,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2018,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2019,-31.9558964,115.8605801,5.9780066,116.0728988
Perth,Kota Kinabalu,Malaysia,2020,-31.9558964,115.8605801,5.9780066,116.0728988
Sydney,Kota Kinabalu,Malaysia,2003,-33.8698439,151.2082848,5.9780066,116.0728988
Sydney,Kota Kinabalu,Malaysia,2004,-33.8698439,151.2082848,5.9780066,116.0728988
Sydney,Kota Kinabalu,Malaysia,2005,-33.8698439,151.2082848,5.9780066,116.0728988
Melbourne,Fuzhou,China,2022,-37.8142176,144.9631608,27.9511188,116.3530413
Sydney,Fuzhou,China,2015,-33.8698439,151.2082848,27.9511188,116.3530413
Sydney,Fuzhou,China,2016,-33.8698439,151.2082848,27.9511188,116.3530413
Sydney,Fuzhou,China,2017,-33.8698439,151.2082848,27.9511188,116.3530413
Sydney,Fuzhou,China,2018,-33.8698439,151.2082848,27.9511188,116.3530413
Sydney,Fuzhou,China,2019,-33.8698439,151.2082848,27.9511188,116.3530413
Sydney,Fuzhou,China,2020,-33.8698439,151.2082848,27.9511188,116.3530413
Sydney,Fuzhou,China,2022,-33.8698439,151.2082848,27.9511188,116.3530413
Perth,Lombok,Indonesia,2013,-31.9558964,115.8605801,-8.58356375,116.3580819
Perth,Lombok,Indonesia,2014,-31.9558964,115.8605801,-8.58356375,116.3580819
Brisbane,Beijing,China,2004,-27.4689682,153.0234991,39.906217,116.3912757
Brisbane,Beijing,China,2011,-27.4689682,153.0234991,39.906217,116.3912757
Brisbane,Beijing,China,2012,-27.4689682,153.0234991,39.906217,116.3912757
Brisbane,Beijing,China,2013,-27.4689682,153.0234991,39.906217,116.3912757
Brisbane,Beijing,China,2017,-27.4689682,153.0234991,39.906217,116.3912757
Brisbane,Beijing,China,2018,-27.4689682,153.0234991,39.906217,116.3912757
Brisbane,Beijing,China,2019,-27.4689682,153.0234991,39.906217,116.3912757
Cairns,Beijing,China,2007,-16.9206657,145.7721854,39.906217,116.3912757
Cairns,Beijing,China,2008,-16.9206657,145.7721854,39.906217,116.3912757
Darwin,Beijing,China,2007,-12.46044,130.8410469,39.906217,116.3912757
Darwin,Beijing,China,2008,-12.46044,130.8410469,39.906217,116.3912757
Melbourne,Beijing,China,2003,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2004,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2005,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2006,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2007,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2008,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2009,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2010,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2011,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2012,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2013,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2014,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2015,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2016,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2017,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2018,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2019,-37.8142176,144.9631608,39.906217,116.3912757
Melbourne,Beijing,China,2020,-37.8142176,144.9631608,39.906217,116.3912757
Perth,Beijing,China,2011,-31.9558964,115.8605801,39.906217,116.3912757
Perth,Beijing,China,2012,-31.9558964,115.8605801,39.906217,116.3912757
Perth,Beijing,China,2013,-31.9558964,115.8605801,39.906217,116.3912757
Sydney,Beijing,China,2003,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2004,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2005,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2006,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2007,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2008,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2009,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2010,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2011,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2012,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2013,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2014,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2015,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2016,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2017,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2018,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2019,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Beijing,China,2020,-33.8698439,151.2082848,39.906217,116.3912757
Sydney,Tianjin,China,2018,-33.8698439,151.2082848,39.0856735,117.1951073
Sydney,Tianjin,China,2019,-33.8698439,151.2082848,39.0856735,117.1951073
Sydney,Tianjin,China,2020,-33.8698439,151.2082848,39.0856735,117.1951073
Melbourne,Xiamen,China,2016,-37.8142176,144.9631608,24.4801069,118.0853479
Melbourne,Xiamen,China,2017,-37.8142176,144.9631608,24.4801069,118.0853479
Melbourne,Xiamen,China,2018,-37.8142176,144.9631608,24.4801069,118.0853479
Melbourne,Xiamen,China,2019,-37.8142176,144.9631608,24.4801069,118.0853479
Melbourne,Xiamen,China,2020,-37.8142176,144.9631608,24.4801069,118.0853479
Melbourne,Xiamen,China,2022,-37.8142176,144.9631608,24.4801069,118.0853479
Sydney,Xiamen,China,2015,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2016,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2017,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2018,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2019,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2020,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2021,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Xiamen,China,2022,-33.8698439,151.2082848,24.4801069,118.0853479
Sydney,Nanjing,China,2012,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2013,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2014,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2015,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2016,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2017,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2018,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2019,-33.8698439,151.2082848,32.0615652,118.7915079
Sydney,Nanjing,China,2020,-33.8698439,151.2082848,32.0615652,118.7915079
Melbourne,Hangzhou,China,2017,-37.8142176,144.9631608,30.2489634,120.2052342
Melbourne,Hangzhou,China,2018,-37.8142176,144.9631608,30.2489634,120.2052342
Melbourne,Hangzhou,China,2019,-37.8142176,144.9631608,30.2489634,120.2052342
Melbourne,Hangzhou,China,2020,-37.8142176,144.9631608,30.2489634,120.2052342
Sydney,Hangzhou,China,2011,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2012,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2016,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2017,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2018,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2019,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2020,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2021,-33.8698439,151.2082848,30.2489634,120.2052342
Sydney,Hangzhou,China,2022,-33.8698439,151.2082848,30.2489634,120.2052342
Melbourne,Qingdao,China,2016,-37.8142176,144.9631608,36.0638034,120.3781372
Melbourne,Qingdao,China,2017,-37.8142176,144.9631608,36.0638034,120.3781372
Melbourne,Qingdao,China,2018,-37.8142176,144.9631608,36.0638034,120.3781372
Melbourne,Qingdao,China,2019,-37.8142176,144.9631608,36.0638034,120.3781372
Melbourne,Qingdao,China,2020,-37.8142176,144.9631608,36.0638034,120.3781372
Sydney,Qingdao,China,2017,-33.8698439,151.2082848,36.0638034,120.3781372
Sydney,Qingdao,China,2018,-33.8698439,151.2082848,36.0638034,120.3781372
Sydney,Qingdao,China,2019,-33.8698439,151.2082848,36.0638034,120.3781372
Sydney,Qingdao,China,2020,-33.8698439,151.2082848,36.0638034,120.3781372
Adelaide,Manila,Philippines,2009,-34.9281805,138.5999312,14.5948914,120.9782618
Brisbane,Manila,Philippines,2003,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2004,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2005,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2006,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2007,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2008,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2009,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2010,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2011,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2012,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2013,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2014,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2015,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2016,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2017,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2018,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2019,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2020,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2021,-27.4689682,153.0234991,14.5948914,120.9782618
Brisbane,Manila,Philippines,2022,-27.4689682,153.0234991,14.5948914,120.9782618
Cairns,Manila,Philippines,2004,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2007,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2008,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2009,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2010,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2011,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2015,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2016,-16.9206657,145.7721854,14.5948914,120.9782618
Cairns,Manila,Philippines,2017,-16.9206657,145.7721854,14.5948914,120.9782618
Darwin,Manila,Philippines,2005,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2006,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2008,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2010,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2011,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2012,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2013,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2014,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2015,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2016,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2017,-12.46044,130.8410469,14.5948914,120.9782618
Darwin,Manila,Philippines,2018,-12.46044,130.8410469,14.5948914,120.9782618
Melbourne,Manila,Philippines,2003,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2004,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2005,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2006,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2007,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2008,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2009,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2010,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2011,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2012,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2013,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2014,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2015,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2016,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2017,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2018,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2019,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2020,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2021,-37.8142176,144.9631608,14.5948914,120.9782618
Melbourne,Manila,Philippines,2022,-37.8142176,144.9631608,14.5948914,120.9782618
Perth,Manila,Philippines,2009,-31.9558964,115.8605801,14.5948914,120.9782618
Perth,Manila,Philippines,2013,-31.9558964,115.8605801,14.5948914,120.9782618
Sydney,Manila,Philippines,2003,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2004,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2005,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2006,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2007,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2008,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2009,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2010,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2011,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2012,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2013,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2014,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2015,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2016,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2017,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2018,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2019,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2020,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2021,-33.8698439,151.2082848,14.5948914,120.9782618
Sydney,Manila,Philippines,2022,-33.8698439,151.2082848,14.5948914,120.9782618
Adelaide,Shanghai,China,2008,-34.9281805,138.5999312,31.2322758,121.4692071
Brisbane,Shanghai,China,2004,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2006,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2007,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2008,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2009,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2010,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2011,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2013,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2016,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2017,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2018,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2019,-27.4689682,153.0234991,31.2322758,121.4692071
Brisbane,Shanghai,China,2020,-27.4689682,153.0234991,31.2322758,121.4692071
Cairns,Shanghai,China,2012,-16.9206657,145.7721854,31.2322758,121.4692071
Cairns,Shanghai,China,2013,-16.9206657,145.7721854,31.2322758,121.4692071
Cairns,Shanghai,China,2014,-16.9206657,145.7721854,31.2322758,121.4692071
Cairns,Shanghai,China,2015,-16.9206657,145.7721854,31.2322758,121.4692071
Cairns,Shanghai,China,2016,-16.9206657,145.7721854,31.2322758,121.4692071
Cairns,Shanghai,China,2018,-16.9206657,145.7721854,31.2322758,121.4692071
Cairns,Shanghai,China,2019,-16.9206657,145.7721854,31.2322758,121.4692071
Darwin,Shanghai,China,2006,-12.46044,130.8410469,31.2322758,121.4692071
Darwin,Shanghai,China,2008,-12.46044,130.8410469,31.2322758,121.4692071
Darwin,Shanghai,China,2009,-12.46044,130.8410469,31.2322758,121.4692071
Melbourne,Shanghai,China,2003,-37.8142176,144.9631608,31.2322758,121.4692071
Melbourne,Shanghai,China,2004,-37.8142176,144.9631608,31.2322758,121.4692071
Melbourne,Shanghai,China,2005,-37.8142176,144.9631608,31.2322758,121.4692071
Melbourne,Shanghai,China,2006,-37.8142176,144.9631608,31.2322758,121.4692071
Melbourne,Shanghai,China,2007,-37.8142176,144.9631608,31.2322758,121.4692071
Melbourne,Shanghai,China,2008,-37.8142176,144.9631608,31.2322758,121.4692071
Melbourne,Shanghai,China,2009,-37.8142176,144.9631608,31.2322758,121.4692071
